r_id,t_id
288861,51
288861,44
288861,18
288861,76
288861,32
288861,33
428894,2
428894,3
428894,10
428894,4
428894,58
428894,59
428894,82
428894,53
428894,65
308162,1
308162,2
308162,3
308162,4
308162,103
308162,352
308162,7
308162,9
308162,32
73851,54
73851,2
73851,3
73851,10
73851,4
73851,58
73851,202
73851,49
73851,15
73851,119
73851,231
73851,53
204546,20
204546,2
204546,3
204546,10
204546,34
204546,4
204546,36
204546,48
204546,58
204546,240
204546,37
204546,38
204546,15
204546,30
204546,17
204546,51
204546,18
204546,53
426575,1
426575,2
426575,3
426575,4
426575,103
426575,140
426575,24
426575,282
426575,211
426575,32
23156,54
23156,2
23156,3
23156,10
23156,4
23156,58
23156,55
23156,157
23156,13
23156,70
23156,15
23156,92
23156,73
23156,31
23156,280
23156,76
133202,1
133202,2
133202,3
133202,10
133202,34
133202,4
133202,35
133202,48
133202,55
133202,116
133202,13
133202,8
133202,67
133202,60
133202,26
133202,117
133202,15
133202,31
133202,374
133202,158
133202,216
133202,96
133202,42
133202,109
72465,54
72465,2
72465,3
72465,10
72465,34
72465,4
72465,35
72465,5
72465,94
72465,24
72465,136
72465,8
72465,38
72465,138
72465,70
72465,15
72465,17
72465,18
72465,96
72465,76
95335,2
95335,3
95335,10
95335,4
95335,35
95335,103
95335,22
95335,140
95335,66
95335,269
95335,260
95335,15
95335,28
95335,44
95335,141
95335,18
95335,249
95335,375
95335,96
95335,76
95335,102
95335,32
95335,65
13965,1
13965,2
13965,3
13965,10
13965,34
13965,4
13965,22
13965,80
13965,48
13965,58
13965,66
13965,157
13965,13
13965,174
13965,167
13965,376
13965,8
13965,25
13965,88
13965,26
13965,15
13965,28
13965,29
13965,18
13965,101
13965,318
13965,31
13965,275
411154,54
411154,2
411154,3
411154,4
411154,80
411154,8
411154,33
203339,54
203339,2
203339,3
203339,10
203339,34
203339,4
203339,58
203339,116
203339,13
203339,8
203339,67
203339,26
203339,117
203339,70
203339,15
203339,31
203339,19
203339,76
423567,146
423567,54
423567,2
423567,3
423567,10
423567,34
423567,4
423567,58
423567,59
423567,174
423567,82
423567,53
301539,3
301539,34
301539,80
301539,55
301539,67
301539,15
385818,77
385818,2
385818,3
385818,10
385818,34
385818,4
385818,35
385818,36
385818,185
385818,80
385818,58
385818,49
385818,124
385818,37
385818,212
385818,120
385818,60
385818,38
385818,15
385818,231
385818,53
385818,96
385818,65
182857,1
182857,2
182857,10
182857,4
182857,59
182857,129
182857,82
182857,15
182857,106
182857,107
182857,53
182857,108
182857,76
227720,54
227720,2
227720,3
227720,10
227720,34
227720,4
227720,35
227720,36
227720,7
227720,66
227720,37
227720,8
227720,60
227720,38
227720,26
227720,78
227720,15
227720,51
227720,170
227720,350
227720,42
227720,43
214849,20
214849,2
214849,10
214849,4
214849,35
214849,21
214849,5
214849,136
214849,66
214849,8
214849,61
214849,38
214849,14
214849,70
214849,15
214849,76
214849,32
392010,77
392010,3
392010,10
392010,4
392010,35
392010,58
392010,66
392010,124
392010,8
392010,38
392010,204
392010,15
392010,28
392010,17
392010,51
392010,44
392010,18
392010,249
392010,250
392010,53
392010,221
392010,42
392010,43
392010,76
392010,33
296466,20
296466,2
296466,4
296466,5
296466,8
296466,33
370299,3
370299,10
370299,34
370299,4
370299,35
370299,36
370299,103
370299,94
370299,58
370299,59
370299,128
370299,8
370299,82
370299,204
370299,15
370299,83
370299,16
370299,106
370299,17
370299,107
370299,18
370299,53
370299,42
370299,76
370299,32
409247,2
409247,4
409247,15
409247,16
409247,18
409247,65
248881,20
248881,2
248881,3
248881,10
248881,4
248881,80
248881,202
248881,8
248881,87
248881,26
248881,89
248881,104
248881,15
248881,51
248881,33
168114,54
168114,2
168114,3
168114,10
168114,4
168114,276
168114,7
168114,8
168114,78
168114,14
427892,2
427892,4
427892,8
427892,15
427892,106
427892,17
427892,107
427892,18
427892,33
427892,65
195884,2
195884,3
195884,4
195884,22
195884,5
195884,48
195884,12
195884,178
195884,8
195884,26
195884,15
195884,28
195884,50
195884,30
195884,17
195884,72
195884,44
195884,73
195884,18
85225,54
85225,2
85225,3
85225,10
85225,34
85225,4
85225,35
85225,36
85225,48
85225,195
85225,13
85225,129
85225,70
85225,15
85225,153
85225,96
85225,42
85225,154
85225,76
85225,32
437709,1
437709,2
437709,3
437709,4
437709,5
437709,7
437709,8
239129,79
239129,1
239129,2
239129,3
239129,10
239129,4
239129,35
239129,24
239129,202
239129,8
239129,88
239129,26
239129,15
239129,340
239129,72
239129,73
239129,96
239129,47
239129,155
239129,33
364652,54
364652,2
364652,3
364652,4
364652,5
364652,58
364652,8
364652,87
364652,26
364652,329
364652,15
364652,51
141638,2
141638,3
141638,4
141638,140
141638,211
141638,65
359022,20
359022,2
359022,4
359022,103
359022,5
359022,8
359022,87
359022,32
359022,33
141442,54
141442,2
141442,3
141442,10
141442,4
141442,35
141442,5
141442,7
141442,136
141442,8
141442,45
141442,239
141442,61
141442,38
141442,139
141442,69
141442,14
141442,137
141442,15
141442,71
141442,189
141442,84
141442,52
141442,42
141442,43
141442,32
141442,47
141442,173
47927,54
47927,2
47927,10
47927,4
47927,35
47927,136
47927,116
47927,26
47927,137
47927,15
47927,16
47927,51
47927,18
47927,31
152544,1
152544,2
152544,3
152544,4
152544,103
152544,276
152544,7
152544,78
152544,32
408511,54
408511,2
408511,3
408511,10
408511,4
408511,94
408511,58
408511,59
408511,8
408511,82
408511,15
408511,16
408511,29
408511,30
408511,17
408511,18
408511,53
408511,33
104270,2
104270,3
104270,10
104270,34
104270,4
104270,35
104270,268
104270,7
104270,66
104270,300
104270,239
104270,61
104270,78
104270,189
104270,76
104270,102
104270,245
104270,65
281731,1
281731,2
281731,3
281731,10
281731,34
281731,4
281731,35
281731,36
281731,48
281731,13
281731,159
281731,232
281731,287
281731,81
281731,139
281731,15
281731,84
281731,47
281731,155
461041,1
461041,2
461041,3
461041,10
461041,4
461041,21
461041,58
461041,225
461041,8
461041,53
461041,32
461041,33
344194,1
344194,2
344194,10
344194,4
344194,13
400659,20
400659,2
400659,3
400659,10
400659,34
400659,4
400659,22
400659,48
400659,12
400659,116
400659,111
400659,238
400659,8
400659,87
400659,279
400659,213
400659,15
400659,28
400659,29
400659,51
400659,44
400659,18
400659,31
400659,33
401426,2
401426,3
401426,10
401426,34
401426,4
401426,35
401426,103
401426,352
401426,7
401426,136
401426,256
401426,67
401426,61
401426,9
401426,189
401426,32
401426,65
144057,2
144057,3
144057,10
144057,34
144057,4
144057,35
144057,36
144057,58
144057,49
144057,37
144057,8
144057,87
144057,148
144057,204
144057,15
144057,119
144057,40
144057,229
144057,41
144057,51
144057,53
144057,234
144057,42
144057,154
144057,109
144057,76
427220,54
427220,2
427220,3
427220,10
427220,4
427220,35
427220,94
427220,24
427220,136
427220,8
427220,138
427220,15
427220,207
427220,106
427220,17
427220,107
427220,18
427220,96
427220,33
60465,77
60465,2
60465,3
60465,10
60465,4
60465,58
60465,59
60465,129
60465,82
60465,204
60465,15
60465,16
60465,17
60465,18
60465,53
60465,76
60465,65
61698,77
61698,2
61698,3
61698,10
61698,4
61698,156
61698,58
61698,59
61698,157
61698,129
61698,62
61698,204
61698,15
61698,53
61698,31
61698,76
412593,20
412593,2
412593,3
412593,4
412593,21
412593,5
412593,48
412593,8
412593,32
412593,33
482200,1
482200,2
482200,3
482200,4
482200,11
482200,22
482200,80
482200,55
482200,25
482200,15
482200,28
482200,29
482200,30
482200,17
482200,44
482200,18
155018,79
155018,20
155018,2
155018,10
155018,4
155018,11
155018,5
155018,13
155018,8
155018,26
155018,15
155018,16
155018,28
155018,29
155018,30
155018,17
155018,51
155018,44
155018,73
155018,18
155018,222
248378,1
248378,2
248378,3
248378,10
248378,34
248378,4
248378,35
248378,58
248378,124
248378,174
248378,8
248378,15
248378,53
248378,42
248378,154
345733,2
345733,3
345733,10
345733,34
345733,4
345733,35
345733,58
345733,225
345733,238
345733,8
345733,60
345733,38
345733,139
345733,279
345733,233
345733,15
345733,16
345733,84
345733,40
345733,17
345733,51
345733,18
345733,53
345733,42
345733,154
345733,47
345733,155
345733,33
345733,65
491512,54
491512,2
491512,3
491512,4
491512,195
470469,2
470469,3
470469,4
470469,22
470469,80
470469,55
470469,8
470469,15
470469,33
470469,65
98589,307
98589,2
98589,3
98589,10
98589,34
98589,4
98589,35
98589,58
98589,59
98589,13
98589,256
98589,67
98589,60
98589,82
98589,70
98589,15
98589,305
98589,53
98589,57
98589,76
98589,65
286105,20
286105,2
286105,3
286105,4
286105,21
286105,98
286105,32
178976,54
178976,2
178976,3
178976,10
178976,34
178976,4
178976,55
178976,13
178976,174
178976,158
78674,54
78674,2
78674,3
78674,10
78674,4
78674,35
78674,22
78674,80
78674,49
78674,59
78674,60
78674,61
78674,104
78674,82
78674,15
78674,253
78674,254
78674,53
78674,377
201474,3
201474,4
201474,58
201474,8
201474,204
201474,15
201474,17
201474,18
201474,76
309110,20
309110,2
309110,3
309110,4
309110,80
309110,8
309110,89
309110,33
27942,77
27942,2
27942,3
27942,10
27942,4
27942,7
27942,136
27942,8
27942,15
27942,33
27942,65
77793,1
77793,2
77793,3
77793,10
77793,4
77793,35
77793,103
77793,98
77793,136
77793,68
77793,60
77793,232
77793,239
77793,61
77793,139
77793,255
77793,339
77793,138
77793,100
77793,15
77793,189
77793,16
77793,84
77793,40
77793,18
77793,42
77793,43
77793,76
77793,102
77793,32
77793,47
77793,173
319537,3
319537,4
319537,240
319537,204
319537,15
319537,28
319537,30
319537,17
319537,44
319537,18
319537,76
160606,54
160606,2
160606,3
160606,10
160606,34
160606,4
160606,35
160606,36
160606,11
160606,22
160606,5
160606,55
160606,115
160606,13
160606,8
160606,60
160606,25
160606,26
160606,15
160606,16
160606,28
160606,29
160606,30
160606,51
160606,44
160606,18
160606,42
160606,154
419454,54
419454,2
419454,3
419454,10
419454,4
419454,35
419454,80
419454,136
419454,66
419454,60
419454,61
419454,89
419454,260
419454,137
419454,96
69894,77
69894,2
69894,3
69894,10
69894,4
69894,35
69894,22
69894,7
69894,48
69894,195
69894,136
69894,8
69894,87
69894,38
69894,287
69894,81
69894,39
69894,14
69894,172
69894,15
69894,16
69894,92
69894,84
69894,40
69894,73
69894,18
69894,42
69894,43
69894,76
69894,102
69894,47
69894,173
69894,65
98643,54
98643,2
98643,3
98643,4
98643,35
98643,103
98643,7
98643,129
98643,61
98643,9
98643,189
98643,76
98643,32
423217,20
423217,2
423217,3
423217,10
423217,34
423217,4
423217,21
423217,11
423217,22
423217,140
423217,48
423217,13
423217,177
423217,67
423217,25
423217,26
423217,230
423217,15
423217,28
423217,50
423217,30
423217,305
423217,44
423217,18
423217,153
423217,32
35543,1
35543,2
35543,3
35543,10
35543,34
35543,4
35543,35
35543,11
35543,132
35543,7
35543,66
35543,238
35543,61
35543,26
35543,70
35543,15
35543,16
35543,30
35543,40
35543,18
35543,378
35543,42
35543,76
306871,54
306871,2
306871,3
306871,10
306871,4
306871,80
306871,111
306871,8
306871,213
62734,1
62734,2
62734,3
62734,10
62734,34
62734,4
62734,36
62734,48
62734,13
62734,128
62734,8
62734,50
62734,127
62734,165
62734,19
62734,33
468604,54
468604,2
468604,3
468604,10
468604,4
468604,21
468604,11
468604,5
468604,55
468604,115
468604,13
468604,8
468604,88
468604,26
468604,15
468604,16
468604,28
468604,29
468604,30
468604,44
468604,18
468604,32
259438,1
259438,2
259438,3
259438,10
259438,4
259438,22
259438,12
259438,55
259438,115
259438,111
259438,13
259438,25
259438,213
259438,15
259438,16
259438,28
259438,29
259438,30
259438,299
259438,44
259438,18
259438,220
198922,54
198922,2
198922,3
198922,4
198922,35
198922,11
198922,98
198922,8
198922,232
198922,61
198922,139
198922,70
198922,15
198922,16
198922,84
198922,18
198922,42
198922,43
198922,76
198922,47
198922,155
101949,54
101949,2
101949,3
101949,10
101949,4
101949,35
101949,103
101949,80
101949,59
101949,60
101949,82
101949,15
101949,53
101949,108
101949,32
243845,20
243845,2
243845,3
243845,10
243845,34
243845,4
243845,35
243845,36
243845,21
243845,22
243845,5
243845,48
243845,58
243845,115
243845,13
243845,37
243845,8
243845,25
243845,15
243845,119
243845,28
243845,50
243845,29
243845,30
243845,40
243845,17
243845,44
243845,18
243845,53
243845,42
243845,32
67412,54
67412,2
67412,3
67412,10
67412,4
67412,35
67412,103
67412,140
67412,24
67412,66
67412,45
67412,38
67412,282
67412,260
67412,15
67412,211
67412,261
67412,170
67412,171
67412,96
67412,32
67412,47
242377,1
242377,2
242377,3
242377,10
242377,34
242377,4
242377,35
242377,22
242377,140
242377,8
242377,67
242377,25
242377,26
242377,117
242377,27
242377,15
242377,28
242377,29
242377,40
242377,72
242377,141
242377,73
242377,18
242377,31
242377,42
242377,154
242377,33
44516,20
44516,2
44516,3
44516,10
44516,34
44516,4
44516,35
44516,36
44516,149
44516,48
44516,58
44516,90
44516,66
44516,13
44516,37
44516,8
44516,147
44516,60
44516,26
44516,100
44516,15
44516,152
44516,76
44516,102
44516,32
44516,97
211925,1
211925,2
211925,3
211925,4
211925,35
211925,140
211925,210
211925,56
211925,57
21850,54
21850,2
21850,3
21850,10
21850,34
21850,4
21850,35
21850,36
21850,58
21850,59
21850,239
21850,61
21850,82
21850,70
21850,15
21850,53
21850,76
113383,2
113383,3
113383,4
113383,103
113383,140
113383,210
113383,141
113383,32
113383,65
430000,77
430000,54
430000,2
430000,3
430000,4
430000,35
430000,5
430000,58
430000,8
430000,96
94644,1
94644,2
94644,3
94644,10
94644,4
94644,22
94644,58
94644,111
94644,213
94644,15
94644,119
94644,16
94644,28
94644,299
94644,44
94644,18
94644,31
94644,220
431487,20
431487,2
431487,3
431487,10
431487,4
431487,11
431487,22
431487,199
431487,7
431487,66
431487,38
431487,15
431487,16
431487,92
431487,51
431487,72
431487,73
431487,52
431487,18
431487,134
431487,170
431487,32
10328,54
10328,2
10328,3
10328,10
10328,34
10328,4
10328,35
10328,36
10328,48
10328,58
10328,49
10328,115
10328,13
10328,37
10328,120
10328,8
10328,87
10328,60
10328,38
10328,15
10328,53
98718,54
98718,2
98718,3
98718,10
98718,34
98718,4
98718,21
98718,22
98718,5
98718,23
98718,24
98718,136
98718,157
98718,174
98718,8
98718,87
98718,138
98718,15
98718,16
98718,18
98718,31
98718,32
170766,54
170766,2
170766,3
170766,10
170766,4
170766,7
170766,66
170766,134
230189,20
230189,2
230189,3
230189,10
230189,4
230189,35
230189,21
230189,11
230189,22
230189,98
230189,66
230189,8
230189,38
230189,25
230189,287
230189,81
230189,99
230189,15
230189,16
230189,28
230189,84
230189,29
230189,30
230189,44
230189,18
230189,32
230189,33
206864,54
206864,2
206864,3
206864,10
206864,4
206864,58
206864,116
206864,59
206864,82
206864,119
206864,53
206864,108
206864,31
206864,331
245752,1
245752,2
245752,10
245752,4
245752,11
245752,22
245752,66
245752,129
245752,8
245752,15
245752,16
245752,18
245752,170
245752,248
245752,76
236513,1
236513,2
236513,3
236513,4
236513,6
236513,7
236513,8
236513,9
236513,15
267244,1
267244,2
267244,10
267244,4
267244,11
267244,22
267244,13
267244,15
267244,28
267244,30
267244,17
267244,44
267244,18
267244,330
157658,20
157658,2
157658,3
157658,10
157658,34
157658,4
157658,268
157658,21
157658,11
157658,240
157658,66
157658,26
157658,15
157658,16
157658,28
157658,30
157658,18
157658,170
157658,248
157658,32
157658,47
157658,173
84086,20
84086,2
84086,3
84086,4
84086,11
84086,22
84086,149
84086,90
84086,8
84086,25
84086,15
84086,28
84086,29
84086,152
84086,18
84086,32
84086,33
62689,77
62689,2
62689,10
62689,34
62689,4
62689,36
62689,49
62689,128
62689,15
62689,53
62689,379
62689,65
289128,54
289128,2
289128,3
289128,10
289128,4
289128,35
289128,80
289128,124
289128,8
289128,53
289128,96
485158,20
485158,2
485158,3
485158,34
485158,4
485158,21
485158,5
485158,98
485158,8
485158,67
485158,285
485158,255
485158,32
485158,33
240455,20
240455,2
240455,3
240455,10
240455,34
240455,4
240455,35
240455,21
240455,48
240455,195
240455,49
240455,136
240455,13
240455,256
240455,121
240455,8
240455,67
240455,45
240455,239
240455,61
240455,38
240455,81
240455,137
240455,380
240455,15
240455,84
240455,50
240455,231
240455,53
240455,153
240455,42
240455,154
240455,109
240455,323
240455,76
240455,123
240455,32
240455,47
240455,155
300239,54
300239,2
300239,3
300239,10
300239,4
300239,21
300239,94
300239,55
300239,13
300239,15
300239,30
300239,17
300239,18
300239,32
26551,77
26551,2
26551,3
26551,10
26551,4
26551,35
26551,22
26551,7
26551,66
26551,8
26551,148
26551,105
26551,78
26551,15
26551,84
26551,40
26551,42
26551,109
26551,65
219948,54
219948,2
219948,3
219948,10
219948,4
219948,35
219948,21
219948,22
219948,156
219948,58
219948,136
219948,13
219948,129
219948,8
219948,25
219948,26
219948,138
219948,15
219948,119
219948,29
219948,30
219948,18
219948,227
219948,96
219948,76
219948,32
227112,20
227112,2
227112,3
227112,4
227112,90
227112,8
227112,110
227112,33
300503,2
300503,3
300503,10
300503,4
300503,35
300503,140
300503,13
300503,71
300503,229
300503,51
300503,211
300503,158
300503,96
300503,109
300503,65
237353,20
237353,2
237353,3
237353,10
237353,4
237353,35
237353,132
237353,7
237353,66
237353,8
237353,61
237353,144
237353,74
237353,272
237353,33
496772,77
496772,54
496772,2
496772,3
496772,10
496772,34
496772,4
496772,35
496772,36
496772,352
496772,7
496772,37
496772,61
496772,26
496772,9
496772,14
496772,27
496772,15
496772,189
496772,191
496772,31
496772,298
58783,54
58783,2
58783,3
58783,10
58783,4
58783,11
58783,199
58783,7
58783,66
58783,129
58783,15
58783,16
58783,18
58783,134
58783,76
248712,2
248712,3
248712,10
248712,4
248712,35
248712,103
248712,22
248712,12
248712,55
248712,116
248712,13
248712,148
248712,61
248712,38
248712,105
248712,15
248712,28
248712,51
248712,44
248712,52
248712,18
248712,31
248712,321
248712,19
248712,109
248712,32
248712,47
248712,173
248712,65
177553,54
177553,2
177553,3
177553,10
177553,4
177553,35
177553,58
177553,59
177553,8
177553,60
177553,61
177553,82
177553,53
177553,33
32976,77
32976,2
32976,3
32976,10
32976,4
32976,35
32976,21
32976,58
32976,202
32976,13
32976,26
32976,204
32976,15
32976,83
32976,348
32976,42
32976,76
32976,32
483175,54
483175,2
483175,3
483175,10
483175,34
483175,4
483175,36
483175,5
483175,58
483175,116
483175,37
483175,8
483175,38
483175,15
483175,16
483175,51
483175,18
483175,31
311325,3
311325,10
311325,4
311325,22
311325,58
311325,124
311325,204
311325,15
311325,119
311325,28
311325,30
311325,44
311325,18
311325,53
311325,187
311325,76
488678,1
488678,2
488678,3
488678,10
488678,34
488678,4
488678,22
488678,58
488678,59
488678,174
488678,302
488678,8
488678,87
488678,25
488678,82
488678,15
488678,119
488678,28
488678,29
488678,30
488678,18
488678,53
488678,108
35691,1
35691,2
35691,3
35691,10
35691,4
35691,35
35691,58
35691,225
35691,13
35691,129
35691,121
35691,60
35691,61
35691,130
35691,15
35691,92
35691,73
35691,53
35691,76
35691,123
352436,20
352436,2
352436,3
352436,4
352436,35
352436,21
352436,98
352436,8
352436,56
352436,51
352436,57
352436,32
352436,33
131833,1
131833,2
131833,3
131833,10
131833,34
131833,4
131833,35
131833,94
131833,48
131833,58
131833,49
131833,136
131833,256
131833,67
131833,138
131833,15
131833,106
131833,17
131833,231
131833,107
131833,18
131833,53
131833,96
121160,20
121160,2
121160,3
121160,10
121160,34
121160,4
121160,35
121160,36
121160,103
121160,98
121160,66
121160,37
121160,147
121160,60
121160,61
121160,339
121160,260
121160,100
121160,15
121160,163
121160,261
121160,170
121160,171
121160,42
121160,43
121160,76
121160,102
121160,32
121160,47
121160,173
121160,97
76045,54
76045,2
76045,3
76045,10
76045,34
76045,4
76045,35
76045,36
76045,11
76045,12
76045,66
76045,37
76045,147
76045,148
76045,60
76045,26
76045,15
76045,18
76045,134
76045,96
76045,109
76045,47
76045,173
76045,97
283271,3
283271,10
283271,34
283271,4
283271,35
283271,36
283271,240
283271,115
283271,13
283271,8
283271,87
283271,38
283271,139
283271,204
283271,15
283271,84
283271,40
283271,42
283271,76
75242,77
75242,2
75242,3
75242,10
75242,4
75242,35
75242,7
75242,66
75242,129
75242,61
75242,78
75242,63
75242,76
75242,65
92862,54
92862,2
92862,3
92862,10
92862,34
92862,4
92862,58
92862,13
92862,67
92862,117
92862,15
350369,20
350369,2
350369,3
350369,10
350369,34
350369,4
350369,35
350369,12
350369,55
350369,136
350369,13
350369,8
350369,67
350369,60
350369,38
350369,150
350369,26
350369,137
350369,15
350369,207
350369,40
350369,17
350369,51
350369,107
350369,18
350369,127
350369,319
350369,42
350369,154
350369,47
350369,173
350369,33
21752,54
21752,2
21752,3
21752,10
21752,4
21752,11
21752,22
21752,156
21752,58
21752,115
21752,13
21752,129
21752,8
21752,25
21752,15
21752,16
21752,28
21752,30
21752,44
21752,18
21752,76
21752,33
25222,54
25222,2
25222,3
25222,10
25222,34
25222,4
25222,35
25222,36
25222,12
25222,59
25222,157
25222,37
25222,8
25222,60
25222,82
25222,70
25222,15
25222,41
25222,53
25222,31
25222,76
92123,20
92123,2
92123,3
92123,10
92123,34
92123,4
92123,36
92123,21
92123,5
92123,98
92123,66
92123,37
92123,8
92123,169
92123,41
92123,74
92123,184
92123,76
92123,32
92123,47
92123,173
133909,54
133909,2
133909,3
133909,4
133909,35
133909,5
133909,98
133909,8
133909,87
133909,105
133909,81
133909,84
133909,51
133909,109
133909,47
133909,173
480706,3
480706,10
480706,34
480706,4
480706,35
480706,36
480706,58
480706,49
480706,37
480706,60
480706,61
480706,119
480706,284
480706,53
480706,234
480706,42
480706,32
480706,381
480706,298
195881,2
195881,3
195881,10
195881,34
195881,4
195881,35
195881,58
195881,49
195881,238
195881,60
195881,139
195881,233
195881,364
195881,15
195881,84
195881,30
195881,17
195881,18
195881,53
195881,96
195881,65
21748,54
21748,2
21748,3
21748,10
21748,4
21748,94
21748,345
21748,58
21748,240
21748,59
21748,82
21748,204
21748,70
21748,15
21748,28
21748,29
21748,30
21748,17
21748,44
21748,18
21748,53
21748,76
191279,54
191279,2
191279,3
191279,10
191279,4
191279,35
191279,80
191279,48
191279,136
191279,8
191279,137
191279,138
191279,15
191279,17
191279,18
191279,96
253039,54
253039,2
253039,3
253039,4
253039,80
253039,8
253039,38
253039,15
253039,92
253039,73
111111,1
111111,2
111111,3
111111,10
111111,34
111111,4
111111,12
111111,111
111111,13
111111,174
111111,357
111111,169
111111,213
111111,15
111111,299
111111,220
111111,158
111111,76
385217,20
385217,2
385217,3
385217,4
385217,21
385217,11
385217,22
385217,12
385217,8
385217,25
385217,15
385217,16
385217,28
385217,29
385217,30
385217,44
385217,18
385217,32
385217,33
78804,20
78804,2
78804,3
78804,10
78804,34
78804,4
78804,35
78804,268
78804,7
78804,48
78804,195
78804,66
78804,300
78804,8
78804,147
78804,87
78804,61
78804,81
78804,26
78804,9
78804,46
78804,260
78804,15
78804,189
78804,84
78804,291
78804,261
78804,57
78804,42
78804,43
78804,32
78804,47
78804,173
78804,97
99282,54
99282,2
99282,3
99282,10
99282,4
99282,35
99282,140
99282,55
99282,13
99282,129
99282,148
99282,60
99282,26
99282,15
99282,40
99282,211
99282,242
99282,216
99282,19
99282,96
99282,42
99282,109
99282,76
99282,47
99282,155
314940,1
314940,2
314940,3
314940,10
314940,34
314940,4
314940,35
314940,22
314940,5
314940,55
314940,157
314940,174
314940,215
314940,8
314940,15
314940,40
314940,31
314940,382
314940,42
280880,20
280880,2
280880,3
280880,34
280880,4
280880,35
280880,36
280880,21
280880,5
280880,98
280880,258
280880,8
280880,259
280880,61
280880,150
280880,255
280880,151
280880,42
280880,32
280880,33
78579,20
78579,2
78579,4
78579,35
78579,11
78579,5
78579,8
78579,15
78579,56
78579,16
78579,18
78579,57
78579,32
299075,1
299075,2
299075,3
299075,10
299075,4
299075,58
299075,111
299075,8
299075,87
299075,213
299075,15
299075,106
299075,17
299075,107
299075,18
299075,220
299075,361
201570,20
201570,2
201570,3
201570,10
201570,34
201570,4
201570,21
201570,80
201570,48
201570,111
201570,174
201570,213
201570,299
201570,220
201570,32
162979,20
162979,2
162979,3
162979,10
162979,34
162979,4
162979,35
162979,36
162979,80
162979,136
162979,13
162979,37
162979,161
162979,162
162979,8
162979,147
162979,87
162979,61
162979,81
162979,26
162979,89
162979,137
162979,15
162979,83
162979,84
162979,17
162979,51
162979,18
162979,227
162979,42
162979,47
162979,173
162979,33
162979,97
26993,20
26993,2
26993,3
26993,10
26993,34
26993,4
26993,35
26993,36
26993,11
26993,22
26993,94
26993,48
26993,240
26993,136
26993,13
26993,128
26993,8
26993,147
26993,60
26993,25
26993,105
26993,15
26993,16
26993,28
26993,29
26993,30
26993,17
26993,18
26993,109
26993,97
242722,20
242722,2
242722,3
242722,10
242722,34
242722,4
242722,35
242722,36
242722,21
242722,5
242722,98
242722,66
242722,8
242722,60
242722,61
242722,255
242722,101
242722,142
242722,32
138661,54
138661,2
138661,3
138661,10
138661,34
138661,4
138661,48
138661,58
138661,136
138661,129
138661,67
138661,38
138661,329
138661,117
138661,137
138661,15
138661,76
432744,1
432744,2
432744,3
432744,34
432744,4
432744,12
432744,174
432744,167
432744,26
432744,15
455703,20
455703,2
455703,3
455703,10
455703,4
455703,22
455703,80
455703,111
455703,13
455703,68
455703,25
455703,112
455703,70
455703,15
455703,29
455703,30
455703,17
455703,18
455703,114
455703,242
455703,19
455703,76
354055,54
354055,2
354055,3
354055,4
354055,58
372517,54
372517,2
372517,3
372517,4
372517,5
372517,58
372517,8
372517,15
372517,119
372517,17
372517,51
372517,18
456117,20
456117,2
456117,3
456117,10
456117,34
456117,4
456117,268
456117,21
456117,5
456117,98
456117,66
456117,8
456117,255
456117,99
456117,336
456117,170
456117,171
456117,32
456117,33
474347,1
474347,2
474347,3
474347,10
474347,4
474347,132
474347,7
474347,66
474347,129
474347,8
474347,134
474347,76
173312,2
173312,3
173312,10
173312,34
173312,4
173312,35
173312,36
173312,185
173312,58
173312,124
173312,115
173312,13
173312,188
173312,8
173312,61
173312,15
173312,189
173312,106
173312,51
173312,107
173312,53
173312,47
173312,155
173312,65
375863,2
375863,3
375863,10
375863,4
375863,35
375863,244
375863,11
375863,55
375863,115
375863,13
375863,61
375863,15
375863,16
375863,18
375863,65
263054,20
263054,2
263054,3
263054,10
263054,4
263054,80
263054,58
263054,111
263054,8
263054,15
263054,30
263054,17
263054,18
263054,114
349011,79
349011,20
349011,2
349011,3
349011,10
349011,34
349011,4
349011,35
349011,268
349011,80
349011,13
349011,300
349011,8
349011,87
349011,148
349011,60
349011,105
349011,15
349011,92
349011,17
349011,72
349011,73
349011,18
349011,153
349011,109
349011,33
158430,54
158430,2
158430,3
158430,10
158430,34
158430,4
158430,35
158430,36
158430,80
158430,58
158430,13
158430,128
158430,8
158430,15
158430,207
158430,107
158430,96
251515,1
251515,2
251515,3
251515,4
251515,103
251515,6
251515,7
251515,9
251515,32
272402,1
272402,2
272402,3
272402,10
272402,4
272402,345
272402,240
272402,59
272402,13
272402,8
272402,82
272402,70
272402,53
272402,227
272402,76
427612,1
427612,2
427612,4
427612,22
427612,25
427612,15
427612,29
427612,30
427612,18
90588,1
90588,2
90588,3
90588,10
90588,4
90588,35
90588,12
90588,66
90588,111
90588,13
90588,8
90588,68
90588,148
90588,159
90588,60
90588,260
90588,112
90588,15
90588,114
90588,127
90588,165
90588,42
90588,43
90588,109
90588,76
90588,47
90588,173
181754,54
181754,2
181754,3
181754,10
181754,34
181754,4
181754,35
181754,48
181754,55
181754,115
181754,13
181754,8
181754,67
181754,194
181754,40
181754,51
181754,42
181754,33
3250,20
3250,2
3250,3
3250,4
3250,35
3250,103
3250,5
3250,8
3250,15
3250,56
3250,57
3250,32
3250,33
156050,2
156050,3
156050,10
156050,34
156050,4
156050,35
